"name","namespace","rootEntityType","methodName","methodVersion","methodNamespace","methodUri","sourceRepo","workspace_key","methodPath","name_key"
"1-Optimus_Mouse_v2","help-terra","file_set",NA,"Optimus_v5.5.0",NA,"dockstore://github.com%2Fbroadinstitute%2Fwarp%2FOptimus/Optimus_v5.5.0","dockstore","help-terra/ISMB-Tutorial-Workspace-July-2022","github.com/broadinstitute/warp/Optimus","1-Optimus_Mouse_v2:help-terra/ISMB-Tutorial-Workspace-July-2022"
"0_idap_pre_processing_for_analysis","IDAP","sample","idap_pre_processing_for_analysis","12","IDAP","agora://IDAP/idap_pre_processing_for_analysis/12","agora","terracontest/ TOSC19-idap",NA,"0_idap_pre_processing_for_analysis:terracontest/ TOSC19-idap"
"1_processing-for-variant-discovery-gatk4","idap","sample","processing-for-variant-discovery-gatk4","2","idap","agora://idap/processing-for-variant-discovery-gatk4/2","agora","terracontest/ TOSC19-idap",NA,"1_processing-for-variant-discovery-gatk4:terracontest/ TOSC19-idap"
"4_VarScan2","idap","pair","VarScan2-packs","21","idap","agora://idap/VarScan2-packs/21","agora","terracontest/ TOSC19-idap",NA,"4_VarScan2:terracontest/ TOSC19-idap"
"2_mutect2-gatk4_copy","terracontest","pair","mutect2-gatk4","19","gatk","agora://gatk/mutect2-gatk4/19","agora","terracontest/ TOSC19-idap",NA,"2_mutect2-gatk4_copy:terracontest/ TOSC19-idap"
"MasSeqAlignmentOnly","MAS-seq","sample","MasSeqAlignmentOnly","2","MAS-seq","agora://MAS-seq/MasSeqAlignmentOnly/2","agora","broad-firecloud-dsde-methods/MAS-seq - Data Segmentation and Alignment",NA,"MasSeqAlignmentOnly:broad-firecloud-dsde-methods/MAS-seq - Data Segmentation and Alignment"
"au_metrics","terra-billing-vir","mouse_release_experiment",NA,"v2.1.0-rc.9",NA,"dockstore://github.com%2Fviramalingam%2Ftf-atlas-pipeline%2Fau_metrics/v2.1.0-rc.9","dockstore","terra-billing-vir/tf-atlas","github.com/viramalingam/tf-atlas-pipeline/au_metrics","au_metrics:terra-billing-vir/tf-atlas"
"basic_stats","terra-billing-vir","release_experiment",NA,"v2.0.0-rc.5",NA,"dockstore://github.com%2Fviramalingam%2Ftf-atlas-pipeline%2Frun_basic_stats/v2.0.0-rc.5","dockstore","terra-billing-vir/tf-atlas","github.com/viramalingam/tf-atlas-pipeline/run_basic_stats","basic_stats:terra-billing-vir/tf-atlas"
"calculate_mean_shap","terra-billing-vir","mouse_release_experiment",NA,"v2.1.0-rc.7",NA,"dockstore://github.com%2Fviramalingam%2Ftf-atlas-pipeline%2Fcalculate_mean_shap/v2.1.0-rc.7","dockstore","terra-billing-vir/tf-atlas","github.com/viramalingam/tf-atlas-pipeline/calculate_mean_shap","calculate_mean_shap:terra-billing-vir/tf-atlas"
"create_peak_wise_splits","terra-billing-vir","release_experiment_optimize",NA,"v2.0.0-rc.4",NA,"dockstore://github.com%2Fviramalingam%2Ftf-atlas-pipeline%2Fcreate_peak_wise_splits/v2.0.0-rc.4","dockstore","terra-billing-vir/tf-atlas","github.com/viramalingam/tf-atlas-pipeline/create_peak_wise_splits","create_peak_wise_splits:terra-billing-vir/tf-atlas"
"gc_matched_negatives","terra-billing-vir","fly_experiment",NA,"v2.1.0-rc.3",NA,"dockstore://github.com%2Fviramalingam%2Ftf-atlas-pipeline%2Fgc_matched_negatives_dev/v2.1.0-rc.3","dockstore","terra-billing-vir/tf-atlas","github.com/viramalingam/tf-atlas-pipeline/gc_matched_negatives_dev","gc_matched_negatives:terra-billing-vir/tf-atlas"
"importance_hdf5_to_bigwig","terra-billing-vir","mouse_release_experiment",NA,"v2.1.0-rc.7",NA,"dockstore://github.com%2Fviramalingam%2Ftf-atlas-pipeline%2Fimportance_hdf5_to_bigwig/v2.1.0-rc.7","dockstore","terra-billing-vir/tf-atlas","github.com/viramalingam/tf-atlas-pipeline/importance_hdf5_to_bigwig","importance_hdf5_to_bigwig:terra-billing-vir/tf-atlas"
"modeling","terra-billing-vir","fly_experiment",NA,"v2.1.0-rc.5",NA,"dockstore://github.com%2Fviramalingam%2Ftf-atlas-pipeline%2Frun_modeling_dev/v2.1.0-rc.5","dockstore","terra-billing-vir/tf-atlas","github.com/viramalingam/tf-atlas-pipeline/run_modeling_dev","modeling:terra-billing-vir/tf-atlas"
"model_stats","terra-billing-vir","experiment",NA,"dev",NA,"dockstore://github.com%2Fviramalingam%2Ftf-atlas-pipeline%2Fmodel_stats/dev","dockstore","terra-billing-vir/tf-atlas","github.com/viramalingam/tf-atlas-pipeline/model_stats","model_stats:terra-billing-vir/tf-atlas"
"modisco","terra-billing-vir","fly_experiment",NA,"v2.0.0-rc.3",NA,"dockstore://github.com%2Fviramalingam%2Ftf-atlas-pipeline%2Fmodisco/v2.0.0-rc.3","dockstore","terra-billing-vir/tf-atlas","github.com/viramalingam/tf-atlas-pipeline/modisco","modisco:terra-billing-vir/tf-atlas"
"outlier_detection","terra-billing-vir","fly_experiment",NA,"v1.6.8",NA,"dockstore://github.com%2Fviramalingam%2Ftf-atlas-pipeline%2Foutlier_detection/v1.6.8","dockstore","terra-billing-vir/tf-atlas","github.com/viramalingam/tf-atlas-pipeline/outlier_detection","outlier_detection:terra-billing-vir/tf-atlas"
"predict","terra-billing-vir","test_rc_experiment",NA,"main",NA,"dockstore://github.com%2Fviramalingam%2Ftf-atlas-pipeline%2Ffastpredict_dev/main","dockstore","terra-billing-vir/tf-atlas","github.com/viramalingam/tf-atlas-pipeline/fastpredict_dev","predict:terra-billing-vir/tf-atlas"
"predict_on_bed_file","terra-billing-vir","release_experiment_chrM_pred",NA,"v2.1.0-rc.1",NA,"dockstore://github.com%2Fviramalingam%2Ftf-atlas-pipeline%2Fpredict_on_bed_file/v2.1.0-rc.1","dockstore","terra-billing-vir/tf-atlas","github.com/viramalingam/tf-atlas-pipeline/predict_on_bed_file","predict_on_bed_file:terra-billing-vir/tf-atlas"
"reports","terra-billing-vir","experiment",NA,"main",NA,"dockstore://github.com%2Fkundajelab%2FTF-Atlas%2Freports/main","dockstore","terra-billing-vir/tf-atlas","github.com/kundajelab/TF-Atlas/reports","reports:terra-billing-vir/tf-atlas"
"run_performance_reports","terra-billing-vir","znf",NA,"v1.6.7",NA,"dockstore://github.com%2Fviramalingam%2Ftf-atlas-pipeline%2Frun_performance_reports/v1.6.7","dockstore","terra-billing-vir/tf-atlas","github.com/viramalingam/tf-atlas-pipeline/run_performance_reports","run_performance_reports:terra-billing-vir/tf-atlas"
"run_preprocess","terra-billing-vir","fly_experiment",NA,"v2.1.0-rc.4",NA,"dockstore://github.com%2Fviramalingam%2Ftf-atlas-pipeline%2Frun_preprocess/v2.1.0-rc.4","dockstore","terra-billing-vir/tf-atlas","github.com/viramalingam/tf-atlas-pipeline/run_preprocess","run_preprocess:terra-billing-vir/tf-atlas"
"shap","terra-billing-vir","fly_experiment",NA,"v2.1.0-rc.6",NA,"dockstore://github.com%2Fviramalingam%2Ftf-atlas-pipeline%2Fshap/v2.1.0-rc.6","dockstore","terra-billing-vir/tf-atlas","github.com/viramalingam/tf-atlas-pipeline/shap","shap:terra-billing-vir/tf-atlas"
"test_motifs","terra-billing-vir","test_rc_experiment",NA,"merge_single_joint_multi",NA,"dockstore://github.com%2Fviramalingam%2Ftf-atlas-pipeline%2Ftest_motifs/merge_single_joint_multi","dockstore","terra-billing-vir/tf-atlas","github.com/viramalingam/tf-atlas-pipeline/test_motifs","test_motifs:terra-billing-vir/tf-atlas"
"gatk-sv-single-sample","help-gatk","sample",NA,"v0.26.9-beta",NA,"dockstore://github.com%2Fbroadinstitute%2Fgatk-sv%2Fgatk-sv-single-sample/v0.26.9-beta","dockstore","help-gatk/GATK-Structural-Variants-Single-Sample","github.com/broadinstitute/gatk-sv/gatk-sv-single-sample","gatk-sv-single-sample:help-gatk/GATK-Structural-Variants-Single-Sample"
"panoply_fragpipe_search","broad-firecloud-cptac","panopoly_input","panoply_fragpipe_search","17","broadcptacdev","agora://broadcptacdev/panoply_fragpipe_search/17","agora","broad-firecloud-cptac/PDC_Direct_Data_Import",NA,"panoply_fragpipe_search:broad-firecloud-cptac/PDC_Direct_Data_Import"
"TrioHifiasmAssembly","cgp-terra-outreach-workshop","sample",NA,"master",NA,"dockstore://github.com%2Fhuman-pangenomics%2Fhpp_production_workflows%2FTrioHifiasmAssembly/master","dockstore","cgp-terra-outreach-workshop/Human-Pangenome-Assembly-AnVIL-ASHG-Jan22","github.com/human-pangenomics/hpp_production_workflows/TrioHifiasmAssembly","TrioHifiasmAssembly:cgp-terra-outreach-workshop/Human-Pangenome-Assembly-AnVIL-ASHG-Jan22"
"HaplotypeCallerGvcf_GATK3_MC","gatk","sample","HaplotypeCallerGvcf_GATK3","2","gatk","agora://gatk/HaplotypeCallerGvcf_GATK3/2","agora","help-gatk/Germline_variant_discovery_hg38_v1",NA,"HaplotypeCallerGvcf_GATK3_MC:help-gatk/Germline_variant_discovery_hg38_v1"
"1-rrbs","aryee-lab","sample",NA,"main",NA,"dockstore://github.com%2Faryeelab%2Fbisulfite-seq-tools%2Fbismark/main","dockstore","aryee-lab/bisulfite-seq-tools-hg19","github.com/aryeelab/bisulfite-seq-tools/bismark","1-rrbs:aryee-lab/bisulfite-seq-tools-hg19"
"1-wgbs","aryee-lab","sample",NA,"main",NA,"dockstore://github.com%2Faryeelab%2Fbisulfite-seq-tools%2Fbismark/main","dockstore","aryee-lab/bisulfite-seq-tools-hg19","github.com/aryeelab/bisulfite-seq-tools/bismark","1-wgbs:aryee-lab/bisulfite-seq-tools-hg19"
"2-aggregate-and-qc","aryee-lab","sample_set",NA,"main",NA,"dockstore://github.com%2Faryeelab%2Fbisulfite-seq-tools%2Faggregate_bismark/main","dockstore","aryee-lab/bisulfite-seq-tools-hg19","github.com/aryeelab/bisulfite-seq-tools/aggregate_bismark","2-aggregate-and-qc:aryee-lab/bisulfite-seq-tools-hg19"
"genesis_GWAS","amp-t2d-op","sample_set",NA,"v1_4_1",NA,"dockstore://github.com%2FAnalysisCommons%2Fgenesis_wdl%2Fgenesis_GWAS/v1_4_1","dockstore","anvil-outreach/MaGIC Jamboree 2020","github.com/AnalysisCommons/genesis_wdl/genesis_GWAS","genesis_GWAS:anvil-outreach/MaGIC Jamboree 2020"
"vcfToGDS","fc-product-demo",NA,NA,"master",NA,"dockstore://github.com%2Fmanning-lab%2FvcfToGds/master","dockstore","anvil-outreach/MaGIC Jamboree 2020","github.com/manning-lab/vcfToGds","vcfToGDS:anvil-outreach/MaGIC Jamboree 2020"
"0_create_load_data","bayer-pcl-cell-imaging","plate",NA,"v0.3.0",NA,"dockstore://github.com%2Fbroadinstitute%2Fcellprofiler-on-Terra%2Fcreate_load_data/v0.3.0","dockstore","cell-imaging/cellpainting","github.com/broadinstitute/cellprofiler-on-Terra/create_load_data","0_create_load_data:cell-imaging/cellpainting"
"1_cpd_max_projection_pipeline","bayer-pcl-cell-imaging","plate",NA,"v0.3.0",NA,"dockstore://github.com%2Fbroadinstitute%2Fcellprofiler-on-Terra%2Fcpd_max_projection_pipeline/v0.3.0","dockstore","cell-imaging/cellpainting","github.com/broadinstitute/cellprofiler-on-Terra/cpd_max_projection_pipeline","1_cpd_max_projection_pipeline:cell-imaging/cellpainting"
"2_cp_illumination_pipeline","bayer-pcl-cell-imaging","plate",NA,"v0.3.0",NA,"dockstore://github.com%2Fbroadinstitute%2Fcellprofiler-on-Terra%2Fcp_illumination_pipeline/v0.3.0","dockstore","cell-imaging/cellpainting","github.com/broadinstitute/cellprofiler-on-Terra/cp_illumination_pipeline","2_cp_illumination_pipeline:cell-imaging/cellpainting"
"3_cpd_analysis_pipeline","bayer-pcl-cell-imaging","plate",NA,"v0.3.0",NA,"dockstore://github.com%2Fbroadinstitute%2Fcellprofiler-on-Terra%2Fcpd_analysis_pipeline/v0.3.0","dockstore","cell-imaging/cellpainting","github.com/broadinstitute/cellprofiler-on-Terra/cpd_analysis_pipeline","3_cpd_analysis_pipeline:cell-imaging/cellpainting"
"4_cytomining","bayer-pcl-cell-imaging","plate",NA,"v0.3.0",NA,"dockstore://github.com%2Fbroadinstitute%2Fcellprofiler-on-Terra%2Fcytomining/v0.3.0","dockstore","cell-imaging/cellpainting","github.com/broadinstitute/cellprofiler-on-Terra/cytomining","4_cytomining:cell-imaging/cellpainting"
"cellprofiler","bayer-pcl-cell-imaging",NA,NA,"v0.3.0",NA,"dockstore://github.com%2Fbroadinstitute%2Fcellprofiler-on-Terra%2Fcellprofiler/v0.3.0","dockstore","cell-imaging/cellpainting","github.com/broadinstitute/cellprofiler-on-Terra/cellprofiler","cellprofiler:cell-imaging/cellpainting"
"publicTreeSamplePlacement","publicTreeSamplePlacement",NA,"publicTreeSamplePlacement","3","publicTreeSamplePlacement","agora://publicTreeSamplePlacement/publicTreeSamplePlacement/3","agora","ucsc-idgc/UCSC_UShER",NA,"publicTreeSamplePlacement:ucsc-idgc/UCSC_UShER"
"BuildIndices","BuildIndices",NA,"BuildIndices","3","BuildIndices","agora://BuildIndices/BuildIndices/3","agora","warp-pipelines/BICAN-references",NA,"BuildIndices:warp-pipelines/BICAN-references"
"BuildIndices","warp-pipelines",NA,NA,"develop",NA,"dockstore://github.com%2Fbroadinstitute%2Fwarp%2FBuildIndices/develop","dockstore","warp-pipelines/BICAN-references","github.com/broadinstitute/warp/BuildIndices","BuildIndices:warp-pipelines/BICAN-references"
"ScatterWithoutPeat","tidal-waves",NA,"ScatterWithoutPeat","4","tidal-waves","agora://tidal-waves/ScatterWithoutPeat/4","agora","tidal-waves/Peat demo",NA,"ScatterWithoutPeat:tidal-waves/Peat demo"
"ScatterWithPeat","tidal-waves",NA,"ScatterWithPeat","4","tidal-waves","agora://tidal-waves/ScatterWithPeat/4","agora","tidal-waves/Peat demo",NA,"ScatterWithPeat:tidal-waves/Peat demo"
"Smartseq2_Multisample_human_single","featured-workspaces-hca","sample_set",NA,"MultiSampleSmartSeq2_v2.2.21",NA,"dockstore://github.com%2Fbroadinstitute%2Fwarp%2FSmartseq2_Multisample/MultiSampleSmartSeq2_v2.2.21","dockstore","featured-workspaces-hca/HCA Smart-seq2 Multi Sample Pipeline","github.com/broadinstitute/warp/Smartseq2_Multisample","Smartseq2_Multisample_human_single:featured-workspaces-hca/HCA Smart-seq2 Multi Sample Pipeline"
"Smartseq2_Multisample_mouse_paired","featured-workspaces-hca","sample_set",NA,"MultiSampleSmartSeq2_v2.2.21",NA,"dockstore://github.com%2Fbroadinstitute%2Fwarp%2FSmartseq2_Multisample/MultiSampleSmartSeq2_v2.2.21","dockstore","featured-workspaces-hca/HCA Smart-seq2 Multi Sample Pipeline","github.com/broadinstitute/warp/Smartseq2_Multisample","Smartseq2_Multisample_mouse_paired:featured-workspaces-hca/HCA Smart-seq2 Multi Sample Pipeline"
"Smartseq2_Multisample_mouse_single","featured-workspaces-hca","sample_set",NA,"MultiSampleSmartSeq2_v2.2.21",NA,"dockstore://github.com%2Fbroadinstitute%2Fwarp%2FSmartseq2_Multisample/MultiSampleSmartSeq2_v2.2.21","dockstore","featured-workspaces-hca/HCA Smart-seq2 Multi Sample Pipeline","github.com/broadinstitute/warp/Smartseq2_Multisample","Smartseq2_Multisample_mouse_single:featured-workspaces-hca/HCA Smart-seq2 Multi Sample Pipeline"
"gdc_file_downloader__biospecimen_supplement__bcr_xml__cfg","broadinstitute_cga","participant","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__biospecimen_supplement__bcr_xml__cfg:broad-firecloud-tcga/TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__clinical_supplement__bcr_xml__cfg","broadinstitute_cga","participant","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__clinical_supplement__bcr_xml__cfg:broad-firecloud-tcga/TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__GeneArray__DNAcopy__copy_number_segment__txt__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__GeneArray__DNAcopy__copy_number_segment__txt__cfg:broad-firecloud-tcga/TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__GeneArray__DNAcopy__masked_copy_number_segment__txt__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__GeneArray__DNAcopy__masked_copy_number_segment__txt__cfg:broad-firecloud-tcga/TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__MethArray__Lift__methylation_beta_value__txt__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__MethArray__Lift__methylation_beta_value__txt__cfg:broad-firecloud-tcga/TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__miRNAseq__BCGSCmiRNA__isoform_expression_quantification__txt__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__miRNAseq__BCGSCmiRNA__isoform_expression_quantification__txt__cfg:broad-firecloud-tcga/TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__miRNAseq__BCGSCmiRNA__mirna_expression_quantification__txt__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__miRNAseq__BCGSCmiRNA__mirna_expression_quantification__txt__cfg:broad-firecloud-tcga/TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__RNAseq__HTSeqCounts__gene_expression_quantification__txt__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__RNAseq__HTSeqCounts__gene_expression_quantification__txt__cfg:broad-firecloud-tcga/TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__RNAseq__HTSEQFPKMUQ__gene_expression_quantification__txt__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__RNAseq__HTSEQFPKMUQ__gene_expression_quantification__txt__cfg:broad-firecloud-tcga/TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__RNAseq__HTSeqFPKM__gene_expression_quantification__txt__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__RNAseq__HTSeqFPKM__gene_expression_quantification__txt__cfg:broad-firecloud-tcga/TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__WXS__MuSEAggrMask__masked_somatic_mutation__maf__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__WXS__MuSEAggrMask__masked_somatic_mutation__maf__cfg:broad-firecloud-tcga/TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__WXS__MuTect2AggrMask__masked_somatic_mutation__maf__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__WXS__MuTect2AggrMask__masked_somatic_mutation__maf__cfg:broad-firecloud-tcga/TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__WXS__SomSnipAggrMask__masked_somatic_mutation__maf__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__WXS__SomSnipAggrMask__masked_somatic_mutation__maf__cfg:broad-firecloud-tcga/TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__WXS__VarScan2AggrMask__masked_somatic_mutation__maf__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__WXS__VarScan2AggrMask__masked_somatic_mutation__maf__cfg:broad-firecloud-tcga/TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA"
"WholeGenomeReprocessingAu","terra-kccg-production","sample",NA,"australian_zone_dockers",NA,"dockstore://github.com%2Fshyamrav%2Fwarp%2FWholeGenomeReprocessing/australian_zone_dockers","dockstore","terra-kccg-production/nagim-demo-workspace","github.com/shyamrav/warp/WholeGenomeReprocessing","WholeGenomeReprocessingAu:terra-kccg-production/nagim-demo-workspace"
"gdc_file_downloader__biospecimen_supplement__bcr_xml__cfg","broadinstitute_cga","participant","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_HNSC_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__biospecimen_supplement__bcr_xml__cfg:broad-firecloud-tcga/TCGA_HNSC_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__clinical_supplement__bcr_xml__cfg","broadinstitute_cga","participant","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_HNSC_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__clinical_supplement__bcr_xml__cfg:broad-firecloud-tcga/TCGA_HNSC_hg38_OpenAccess_GDCDR-12-0_DATA"
