name,namespace,rootEntityType,methodName,methodVersion,methodNamespace,methodUrl,sourceRepo,workspace_key,name_key,methodPath
modeling,terra-billing-vir,release_experiment_optimize,NA,v2.0.0-rc.1,NA,dockstore://github.com%2Fviramalingam%2Ftf-atlas-pipeline%2Frun_modeling_dev/v2.0.0-rc.1,dockstore,terra-billing-vir:tf-atlas,modeling:terra-billing-vir:tf-atlas,github.com/viramalingam/tf-atlas-pipeline/run_modeling_dev
model_stats,terra-billing-vir,experiment,NA,dev,NA,dockstore://github.com%2Fviramalingam%2Ftf-atlas-pipeline%2Fmodel_stats/dev,dockstore,terra-billing-vir:tf-atlas,model_stats:terra-billing-vir:tf-atlas,github.com/viramalingam/tf-atlas-pipeline/model_stats
modisco,terra-billing-vir,znf_release_run_1,NA,v2.0.0-rc.3,NA,dockstore://github.com%2Fviramalingam%2Ftf-atlas-pipeline%2Fmodisco/v2.0.0-rc.3,dockstore,terra-billing-vir:tf-atlas,modisco:terra-billing-vir:tf-atlas,github.com/viramalingam/tf-atlas-pipeline/modisco
outlier_detection,terra-billing-vir,production_experiment,NA,v1.6.8,NA,dockstore://github.com%2Fviramalingam%2Ftf-atlas-pipeline%2Foutlier_detection/v1.6.8,dockstore,terra-billing-vir:tf-atlas,outlier_detection:terra-billing-vir:tf-atlas,github.com/viramalingam/tf-atlas-pipeline/outlier_detection
predict,terra-billing-vir,test_rc_experiment,NA,main,NA,dockstore://github.com%2Fviramalingam%2Ftf-atlas-pipeline%2Ffastpredict_dev/main,dockstore,terra-billing-vir:tf-atlas,predict:terra-billing-vir:tf-atlas,github.com/viramalingam/tf-atlas-pipeline/fastpredict_dev
predict_on_bed_file,terra-billing-vir,release_experiment,NA,main,NA,dockstore://github.com%2Fviramalingam%2Ftf-atlas-pipeline%2Fpredict_on_bed_file/main,dockstore,terra-billing-vir:tf-atlas,predict_on_bed_file:terra-billing-vir:tf-atlas,github.com/viramalingam/tf-atlas-pipeline/predict_on_bed_file
preprocess,terra-billing-vir,production_experiment,NA,main,NA,dockstore://github.com%2Fviramalingam%2Ftf_atlas_analysis%2Fpreprocess/main,dockstore,terra-billing-vir:tf-atlas,preprocess:terra-billing-vir:tf-atlas,github.com/viramalingam/tf_atlas_analysis/preprocess
reports,terra-billing-vir,experiment,NA,main,NA,dockstore://github.com%2Fkundajelab%2FTF-Atlas%2Freports/main,dockstore,terra-billing-vir:tf-atlas,reports:terra-billing-vir:tf-atlas,github.com/kundajelab/TF-Atlas/reports
run_performance_reports,terra-billing-vir,znf,NA,v1.6.7,NA,dockstore://github.com%2Fviramalingam%2Ftf-atlas-pipeline%2Frun_performance_reports/v1.6.7,dockstore,terra-billing-vir:tf-atlas,run_performance_reports:terra-billing-vir:tf-atlas,github.com/viramalingam/tf-atlas-pipeline/run_performance_reports
shap,terra-billing-vir,znf_release_run_1,NA,v2.0.0-rc.2,NA,dockstore://github.com%2Fviramalingam%2Ftf-atlas-pipeline%2Fshap/v2.0.0-rc.2,dockstore,terra-billing-vir:tf-atlas,shap:terra-billing-vir:tf-atlas,github.com/viramalingam/tf-atlas-pipeline/shap
test_motifs,terra-billing-vir,test_rc_experiment,NA,merge_single_joint_multi,NA,dockstore://github.com%2Fviramalingam%2Ftf-atlas-pipeline%2Ftest_motifs/merge_single_joint_multi,dockstore,terra-billing-vir:tf-atlas,test_motifs:terra-billing-vir:tf-atlas,github.com/viramalingam/tf-atlas-pipeline/test_motifs
gatk-sv-single-sample,help-gatk,sample,NA,v0.26.9-beta,NA,dockstore://github.com%2Fbroadinstitute%2Fgatk-sv%2Fgatk-sv-single-sample/v0.26.9-beta,dockstore,help-gatk:GATK-Structural-Variants-Single-Sample,gatk-sv-single-sample:help-gatk:GATK-Structural-Variants-Single-Sample,github.com/broadinstitute/gatk-sv/gatk-sv-single-sample
panoply_fragpipe_search,broad-firecloud-cptac,panopoly_input,panoply_fragpipe_search,17,broadcptacdev,agora://broadcptacdev/panoply_fragpipe_search/17,agora,broad-firecloud-cptac:PDC_Direct_Data_Import,panoply_fragpipe_search:broad-firecloud-cptac:PDC_Direct_Data_Import,NA
TrioHifiasmAssembly,cgp-terra-outreach-workshop,sample,NA,master,NA,dockstore://github.com%2Fhuman-pangenomics%2Fhpp_production_workflows%2FTrioHifiasmAssembly/master,dockstore,cgp-terra-outreach-workshop:Human-Pangenome-Assembly-AnVIL-ASHG-Jan22,TrioHifiasmAssembly:cgp-terra-outreach-workshop:Human-Pangenome-Assembly-AnVIL-ASHG-Jan22,github.com/human-pangenomics/hpp_production_workflows/TrioHifiasmAssembly
HaplotypeCallerGvcf_GATK3_MC,gatk,sample,HaplotypeCallerGvcf_GATK3,2,gatk,agora://gatk/HaplotypeCallerGvcf_GATK3/2,agora,help-gatk:Germline_variant_discovery_hg38_v1,HaplotypeCallerGvcf_GATK3_MC:help-gatk:Germline_variant_discovery_hg38_v1,NA
1-rrbs,aryee-lab,sample,NA,main,NA,dockstore://github.com%2Faryeelab%2Fbisulfite-seq-tools%2Fbismark/main,dockstore,aryee-lab:bisulfite-seq-tools-hg19,1-rrbs:aryee-lab:bisulfite-seq-tools-hg19,github.com/aryeelab/bisulfite-seq-tools/bismark
1-wgbs,aryee-lab,sample,NA,main,NA,dockstore://github.com%2Faryeelab%2Fbisulfite-seq-tools%2Fbismark/main,dockstore,aryee-lab:bisulfite-seq-tools-hg19,1-wgbs:aryee-lab:bisulfite-seq-tools-hg19,github.com/aryeelab/bisulfite-seq-tools/bismark
2-aggregate-and-qc,aryee-lab,sample_set,NA,main,NA,dockstore://github.com%2Faryeelab%2Fbisulfite-seq-tools%2Faggregate_bismark/main,dockstore,aryee-lab:bisulfite-seq-tools-hg19,2-aggregate-and-qc:aryee-lab:bisulfite-seq-tools-hg19,github.com/aryeelab/bisulfite-seq-tools/aggregate_bismark
genesis_GWAS,amp-t2d-op,sample_set,NA,v1_4_1,NA,dockstore://github.com%2FAnalysisCommons%2Fgenesis_wdl%2Fgenesis_GWAS/v1_4_1,dockstore,anvil-outreach:MaGIC%20Jamboree%202020,genesis_GWAS:anvil-outreach:MaGIC%20Jamboree%202020,github.com/AnalysisCommons/genesis_wdl/genesis_GWAS
vcfToGDS,fc-product-demo,NA,NA,master,NA,dockstore://github.com%2Fmanning-lab%2FvcfToGds/master,dockstore,anvil-outreach:MaGIC%20Jamboree%202020,vcfToGDS:anvil-outreach:MaGIC%20Jamboree%202020,github.com/manning-lab/vcfToGds
0_create_load_data,bayer-pcl-cell-imaging,plate,NA,v0.3.0,NA,dockstore://github.com%2Fbroadinstitute%2Fcellprofiler-on-Terra%2Fcreate_load_data/v0.3.0,dockstore,cell-imaging:cellpainting,0_create_load_data:cell-imaging:cellpainting,github.com/broadinstitute/cellprofiler-on-Terra/create_load_data
1_cpd_max_projection_pipeline,bayer-pcl-cell-imaging,plate,NA,v0.3.0,NA,dockstore://github.com%2Fbroadinstitute%2Fcellprofiler-on-Terra%2Fcpd_max_projection_pipeline/v0.3.0,dockstore,cell-imaging:cellpainting,1_cpd_max_projection_pipeline:cell-imaging:cellpainting,github.com/broadinstitute/cellprofiler-on-Terra/cpd_max_projection_pipeline
2_cp_illumination_pipeline,bayer-pcl-cell-imaging,plate,NA,v0.3.0,NA,dockstore://github.com%2Fbroadinstitute%2Fcellprofiler-on-Terra%2Fcp_illumination_pipeline/v0.3.0,dockstore,cell-imaging:cellpainting,2_cp_illumination_pipeline:cell-imaging:cellpainting,github.com/broadinstitute/cellprofiler-on-Terra/cp_illumination_pipeline
3_cpd_analysis_pipeline,bayer-pcl-cell-imaging,plate,NA,v0.3.0,NA,dockstore://github.com%2Fbroadinstitute%2Fcellprofiler-on-Terra%2Fcpd_analysis_pipeline/v0.3.0,dockstore,cell-imaging:cellpainting,3_cpd_analysis_pipeline:cell-imaging:cellpainting,github.com/broadinstitute/cellprofiler-on-Terra/cpd_analysis_pipeline
4_cytomining,bayer-pcl-cell-imaging,plate,NA,v0.3.0,NA,dockstore://github.com%2Fbroadinstitute%2Fcellprofiler-on-Terra%2Fcytomining/v0.3.0,dockstore,cell-imaging:cellpainting,4_cytomining:cell-imaging:cellpainting,github.com/broadinstitute/cellprofiler-on-Terra/cytomining
cellprofiler,bayer-pcl-cell-imaging,NA,NA,v0.3.0,NA,dockstore://github.com%2Fbroadinstitute%2Fcellprofiler-on-Terra%2Fcellprofiler/v0.3.0,dockstore,cell-imaging:cellpainting,cellprofiler:cell-imaging:cellpainting,github.com/broadinstitute/cellprofiler-on-Terra/cellprofiler
publicTreeSamplePlacement,publicTreeSamplePlacement,NA,publicTreeSamplePlacement,3,publicTreeSamplePlacement,agora://publicTreeSamplePlacement/publicTreeSamplePlacement/3,agora,ucsc-idgc:UCSC_UShER,publicTreeSamplePlacement:ucsc-idgc:UCSC_UShER,NA
BuildIndices,BuildIndices,NA,BuildIndices,3,BuildIndices,agora://BuildIndices/BuildIndices/3,agora,warp-pipelines:BICAN-references,BuildIndices:warp-pipelines:BICAN-references,NA
BuildIndices,warp-pipelines,NA,NA,develop,NA,dockstore://github.com%2Fbroadinstitute%2Fwarp%2FBuildIndices/develop,dockstore,warp-pipelines:BICAN-references,BuildIndices:warp-pipelines:BICAN-references,github.com/broadinstitute/warp/BuildIndices
ScatterWithoutPeat,tidal-waves,NA,ScatterWithoutPeat,4,tidal-waves,agora://tidal-waves/ScatterWithoutPeat/4,agora,tidal-waves:Peat%20demo,ScatterWithoutPeat:tidal-waves:Peat%20demo,NA
ScatterWithPeat,tidal-waves,NA,ScatterWithPeat,4,tidal-waves,agora://tidal-waves/ScatterWithPeat/4,agora,tidal-waves:Peat%20demo,ScatterWithPeat:tidal-waves:Peat%20demo,NA
Smartseq2_Multisample_human_single,featured-workspaces-hca,sample_set,NA,MultiSampleSmartSeq2_v2.2.21,NA,dockstore://github.com%2Fbroadinstitute%2Fwarp%2FSmartseq2_Multisample/MultiSampleSmartSeq2_v2.2.21,dockstore,featured-workspaces-hca:HCA%20Smart-seq2%20Multi%20Sample%20Pipeline,Smartseq2_Multisample_human_single:featured-workspaces-hca:HCA%20Smart-seq2%20Multi%20Sample%20Pipeline,github.com/broadinstitute/warp/Smartseq2_Multisample
Smartseq2_Multisample_mouse_paired,featured-workspaces-hca,sample_set,NA,MultiSampleSmartSeq2_v2.2.21,NA,dockstore://github.com%2Fbroadinstitute%2Fwarp%2FSmartseq2_Multisample/MultiSampleSmartSeq2_v2.2.21,dockstore,featured-workspaces-hca:HCA%20Smart-seq2%20Multi%20Sample%20Pipeline,Smartseq2_Multisample_mouse_paired:featured-workspaces-hca:HCA%20Smart-seq2%20Multi%20Sample%20Pipeline,github.com/broadinstitute/warp/Smartseq2_Multisample
Smartseq2_Multisample_mouse_single,featured-workspaces-hca,sample_set,NA,MultiSampleSmartSeq2_v2.2.21,NA,dockstore://github.com%2Fbroadinstitute%2Fwarp%2FSmartseq2_Multisample/MultiSampleSmartSeq2_v2.2.21,dockstore,featured-workspaces-hca:HCA%20Smart-seq2%20Multi%20Sample%20Pipeline,Smartseq2_Multisample_mouse_single:featured-workspaces-hca:HCA%20Smart-seq2%20Multi%20Sample%20Pipeline,github.com/broadinstitute/warp/Smartseq2_Multisample
gdc_file_downloader__biospecimen_supplement__bcr_xml__cfg,broadinstitute_cga,participant,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__biospecimen_supplement__bcr_xml__cfg:broad-firecloud-tcga:TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__clinical_supplement__bcr_xml__cfg,broadinstitute_cga,participant,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__clinical_supplement__bcr_xml__cfg:broad-firecloud-tcga:TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__GeneArray__DNAcopy__copy_number_segment__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__GeneArray__DNAcopy__copy_number_segment__txt__cfg:broad-firecloud-tcga:TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__GeneArray__DNAcopy__masked_copy_number_segment__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__GeneArray__DNAcopy__masked_copy_number_segment__txt__cfg:broad-firecloud-tcga:TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__MethArray__Lift__methylation_beta_value__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__MethArray__Lift__methylation_beta_value__txt__cfg:broad-firecloud-tcga:TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__miRNAseq__BCGSCmiRNA__isoform_expression_quantification__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__miRNAseq__BCGSCmiRNA__isoform_expression_quantification__txt__cfg:broad-firecloud-tcga:TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__miRNAseq__BCGSCmiRNA__mirna_expression_quantification__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__miRNAseq__BCGSCmiRNA__mirna_expression_quantification__txt__cfg:broad-firecloud-tcga:TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__RNAseq__HTSeqCounts__gene_expression_quantification__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__RNAseq__HTSeqCounts__gene_expression_quantification__txt__cfg:broad-firecloud-tcga:TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__RNAseq__HTSEQFPKMUQ__gene_expression_quantification__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__RNAseq__HTSEQFPKMUQ__gene_expression_quantification__txt__cfg:broad-firecloud-tcga:TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__RNAseq__HTSeqFPKM__gene_expression_quantification__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__RNAseq__HTSeqFPKM__gene_expression_quantification__txt__cfg:broad-firecloud-tcga:TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__WXS__MuSEAggrMask__masked_somatic_mutation__maf__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__WXS__MuSEAggrMask__masked_somatic_mutation__maf__cfg:broad-firecloud-tcga:TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__WXS__MuTect2AggrMask__masked_somatic_mutation__maf__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__WXS__MuTect2AggrMask__masked_somatic_mutation__maf__cfg:broad-firecloud-tcga:TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__WXS__SomSnipAggrMask__masked_somatic_mutation__maf__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__WXS__SomSnipAggrMask__masked_somatic_mutation__maf__cfg:broad-firecloud-tcga:TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__WXS__VarScan2AggrMask__masked_somatic_mutation__maf__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__WXS__VarScan2AggrMask__masked_somatic_mutation__maf__cfg:broad-firecloud-tcga:TCGA_PAAD_hg38_OpenAccess_GDCDR-12-0_DATA,NA
WholeGenomeReprocessingAu,terra-kccg-production,sample,NA,australian_zone_dockers,NA,dockstore://github.com%2Fshyamrav%2Fwarp%2FWholeGenomeReprocessing/australian_zone_dockers,dockstore,terra-kccg-production:nagim-demo-workspace,WholeGenomeReprocessingAu:terra-kccg-production:nagim-demo-workspace,github.com/shyamrav/warp/WholeGenomeReprocessing
gdc_file_downloader__biospecimen_supplement__bcr_xml__cfg,broadinstitute_cga,participant,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_HNSC_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__biospecimen_supplement__bcr_xml__cfg:broad-firecloud-tcga:TCGA_HNSC_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__clinical_supplement__bcr_xml__cfg,broadinstitute_cga,participant,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_HNSC_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__clinical_supplement__bcr_xml__cfg:broad-firecloud-tcga:TCGA_HNSC_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__GeneArray__DNAcopy__copy_number_segment__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_HNSC_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__GeneArray__DNAcopy__copy_number_segment__txt__cfg:broad-firecloud-tcga:TCGA_HNSC_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__GeneArray__DNAcopy__masked_copy_number_segment__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_HNSC_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__GeneArray__DNAcopy__masked_copy_number_segment__txt__cfg:broad-firecloud-tcga:TCGA_HNSC_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__MethArray__Lift__methylation_beta_value__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_HNSC_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__MethArray__Lift__methylation_beta_value__txt__cfg:broad-firecloud-tcga:TCGA_HNSC_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__miRNAseq__BCGSCmiRNA__isoform_expression_quantification__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_HNSC_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__miRNAseq__BCGSCmiRNA__isoform_expression_quantification__txt__cfg:broad-firecloud-tcga:TCGA_HNSC_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__miRNAseq__BCGSCmiRNA__mirna_expression_quantification__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_HNSC_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__miRNAseq__BCGSCmiRNA__mirna_expression_quantification__txt__cfg:broad-firecloud-tcga:TCGA_HNSC_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__RNAseq__HTSeqCounts__gene_expression_quantification__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_HNSC_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__RNAseq__HTSeqCounts__gene_expression_quantification__txt__cfg:broad-firecloud-tcga:TCGA_HNSC_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__RNAseq__HTSEQFPKMUQ__gene_expression_quantification__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_HNSC_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__RNAseq__HTSEQFPKMUQ__gene_expression_quantification__txt__cfg:broad-firecloud-tcga:TCGA_HNSC_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__RNAseq__HTSeqFPKM__gene_expression_quantification__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_HNSC_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__RNAseq__HTSeqFPKM__gene_expression_quantification__txt__cfg:broad-firecloud-tcga:TCGA_HNSC_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__WXS__MuSEAggrMask__masked_somatic_mutation__maf__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_HNSC_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__WXS__MuSEAggrMask__masked_somatic_mutation__maf__cfg:broad-firecloud-tcga:TCGA_HNSC_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__WXS__MuTect2AggrMask__masked_somatic_mutation__maf__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_HNSC_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__WXS__MuTect2AggrMask__masked_somatic_mutation__maf__cfg:broad-firecloud-tcga:TCGA_HNSC_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__WXS__SomSnipAggrMask__masked_somatic_mutation__maf__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_HNSC_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__WXS__SomSnipAggrMask__masked_somatic_mutation__maf__cfg:broad-firecloud-tcga:TCGA_HNSC_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__WXS__VarScan2AggrMask__masked_somatic_mutation__maf__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_HNSC_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__WXS__VarScan2AggrMask__masked_somatic_mutation__maf__cfg:broad-firecloud-tcga:TCGA_HNSC_hg38_OpenAccess_GDCDR-12-0_DATA,NA
panoply_main,broadcptac,sample_set,panoply_main,7,broadcptac,agora://broadcptac/panoply_main/7,agora,broad-firecloud-cptac:PANOPLY_Production_Pipelines_v1_0,panoply_main:broad-firecloud-cptac:PANOPLY_Production_Pipelines_v1_0,NA
